lbd,S,freq
1.464e-06,-120.0,204776269125683.06
1.4642e-06,-59.5633094,204748298046714.9
1.4644e-06,-120.0,204720334608030.6
1.4646e-06,-64.1428012,204692378806500.1
1.4648e-06,-120.0,204664430638995.1
1.465e-06,-120.0,204636490102389.1
1.4652e-06,-61.2252893,204608557193557.2
1.4654e-06,-67.1375047,204580631909376.28
1.4656e-06,-80.7939702,204552714246724.9
1.4658e-06,-65.1195715,204524804202483.28
1.466e-06,-120.0,204496901773533.4
1.4662e-06,-120.0,204469006956758.97
1.4664e-06,-120.0,204441119749045.28
1.4666e-06,-67.1375031,204413240147279.4
1.4668e-06,-120.0,204385368148350.12
1.467e-06,-120.0,204357503749147.9
1.4672e-06,-61.899866,204329646946564.9
1.4674e-06,-62.1578249,204301797737494.9
1.4676e-06,-58.7241868,204273956118833.47
1.4678e-06,-61.4878676,204246122087477.88
1.468e-06,-120.0,204218295640326.97
1.4682e-06,-73.9095769,204190476774281.44
1.4684e-06,-80.8739828,204162665486243.53
1.4686e-06,-120.0,204134861773117.25
1.4688e-06,-65.3250941,204107065631808.28
1.469e-06,-66.9140347,204079277059223.97
1.4692e-06,-58.6370567,204051496052273.34
1.4694e-06,-120.0,204023722607867.16
1.4696e-06,-67.224504,203995956722917.78
1.4698e-06,-120.0,203968198394339.34
1.47e-06,-120.0,203940447619047.62
1.4702e-06,-120.0,203912704393960.03
1.4704e-06,-59.7524324,203884968715995.66
1.4706e-06,-60.0878327,203857240582075.34
1.4708e-06,-120.0,203829519989121.56
1.471e-06,-58.4667868,203801806934058.47
1.4712e-06,-120.0,203774101413811.84
1.4714e-06,-64.0084664,203746403425309.22
1.4716e-06,-63.1038725,203718712965479.75
1.4718e-06,-58.2647958,203691030031254.25
1.472e-06,-120.0,203663354619565.22
1.4722e-06,-65.2699989,203635686727346.8
1.4724e-06,-64.4942372,203608026351534.9
1.4726e-06,-68.4330008,203580373489066.94
1.4728e-06,-63.6987215,203552728136882.16
1.473e-06,-66.8276005,203525090291921.25
1.4732e-06,-120.0,203497459951126.8
1.4734e-06,-120.0,203469837111442.94
1.4736e-06,-63.9573983,203442221769815.44
1.4738e-06,-120.0,203414613923191.75
1.474e-06,-58.6268187,203387013568521.03
1.4742e-06,-62.8539418,203359420702754.03
1.4744e-06,-120.0,203331835322843.2
1.4746e-06,-64.9737926,203304257425742.56
1.4748e-06,-58.7333674,203276687008407.9
1.475e-06,-62.9516929,203249124067796.6
1.4752e-06,-120.0,203221568600867.66
1.4754e-06,-120.0,203194020604581.78
1.4756e-06,-120.0,203166480075901.34
1.4758e-06,-58.7633967,203138947011790.22
1.476e-06,-67.6916355,203111421409214.1
1.4762e-06,-64.8500141,203083903265140.22
1.4764e-06,-59.1316494,203056392576537.53
1.4766e-06,-59.0348095,203028889340376.53
1.4768e-06,-120.0,203001393553629.47
1.477e-06,-120.0,202973905213270.16
1.4772e-06,-60.9135735,202946424316274.03
1.4774e-06,-120.0,202918950859618.25
1.4776e-06,-120.0,202891484840281.53
1.4778e-06,-120.0,202864026255244.28
1.478e-06,-60.7591203,202836575101488.5
1.4782e-06,-120.0,202809131375997.8
1.4784e-06,-63.9703974,202781695075757.6
1.4786e-06,-120.0,202754266197754.66
1.4788e-06,-120.0,202726844738977.56
1.479e-06,-120.0,202699430696416.5
1.4792e-06,-120.0,202672024067063.28
1.4794e-06,-120.0,202644624847911.3
1.4796e-06,-60.4439813,202617233035955.66
1.4798e-06,-60.4499813,202589848628193.0
1.48e-06,-120.0,202562471621621.62
1.4802e-06,-61.2858527,202535102013241.44
1.4804e-06,-61.9999548,202507739800054.03
1.4806e-06,-63.7947212,202480384979062.53
1.4808e-06,-120.0,202453037547271.72
1.481e-06,-60.1459425,202425697501688.03
1.4812e-06,-120.0,202398364839319.5
1.4814e-06,-68.7286231,202371039557175.66
1.4816e-06,-63.9278288,202343721652267.84
1.4818e-06,-69.6388538,202316411121608.88
1.482e-06,-58.3635648,202289107962213.22
1.4822e-06,-60.5458926,202261812171097.03
1.4824e-06,-120.0,202234523745277.94
1.4826e-06,-65.8831723,202207242681775.25
1.4828e-06,-120.0,202179968977609.94
1.483e-06,-78.3440402,202152702629804.44
1.4832e-06,-71.1513702,202125443635382.94
1.4834e-06,-120.0,202098191991371.16
1.4836e-06,-120.0,202070947694796.44
1.4838e-06,-120.0,202043710742687.7
1.484e-06,-64.486723,202016481132075.5
1.4842e-06,-60.3489906,201989258859991.94
1.4844e-06,-120.0,201962043923470.78
1.4846e-06,-71.6512244,201934836319547.38
1.4848e-06,-120.0,201907636045258.62
1.485e-06,-120.0,201880443097643.1
1.4852e-06,-61.314853,201853257473740.9
1.4854e-06,-61.7075525,201826079170593.78
1.4856e-06,-69.4472502,201798908185245.03
1.4858e-06,-67.7159907,201771744514739.53
1.486e-06,-120.0,201744588156123.8
1.4862e-06,-120.0,201717439106445.97
1.4864e-06,-120.0,201690297362755.66
1.4866e-06,-60.5344023,201663162922104.12
1.4868e-06,-120.0,201636035781544.25
1.487e-06,-120.0,201608915938130.47
1.4872e-06,-63.4666348,201581803388918.78
1.4874e-06,-120.0,201554698130966.78
1.4876e-06,-62.4485201,201527600161333.7
1.4878e-06,-65.9239487,201500509477080.25
1.488e-06,-62.3617154,201473426075268.8
1.4882e-06,-120.0,201446349952963.3
1.4884e-06,-62.5846583,201419281107229.25
1.4886e-06,-61.5334661,201392219535133.7
1.4888e-06,-60.5079815,201365165233745.28
1.489e-06,-120.0,201338118200134.3
1.4892e-06,-120.0,201311078431372.53
1.4894e-06,-65.8219449,201284045924533.34
1.4896e-06,-120.0,201257020676691.72
1.4898e-06,-58.5139304,201230002684924.16
1.49e-06,-64.0278282,201202991946308.75
1.4902e-06,-120.0,201175988457925.12
1.4904e-06,-120.0,201148992216854.53
1.4906e-06,-58.3595276,201122003220179.8
1.4908e-06,-62.1944893,201095021464985.25
1.491e-06,-66.8293703,201068046948356.8
1.4912e-06,-69.1018616,201041079667381.97
1.4914e-06,-120.0,201014119619149.78
1.4916e-06,-65.8899453,200987166800750.88
1.4918e-06,-120.0,200960221209277.38
1.492e-06,-120.0,200933282841823.03
1.4922e-06,-57.8546692,200906351695483.16
1.4924e-06,-120.0,200879427767354.6
1.4926e-06,-58.4457482,200852511054535.72
1.4928e-06,-72.5051787,200825601554126.5
1.493e-06,-120.0,200798699263228.4
1.4932e-06,-59.3128099,200771804178944.56
1.4934e-06,-58.012155,200744916298379.53
1.4936e-06,-120.0,200718035618639.53
1.4938e-06,-57.6140712,200691162136832.25
1.494e-06,-120.0,200664295850066.94
1.4942e-06,-120.0,200637436755454.4
1.4944e-06,-120.0,200610584850107.06
1.4946e-06,-120.0,200583740131138.75
1.4948e-06,-58.6861203,200556902595664.97
1.495e-06,-120.0,200530072240802.66
1.4952e-06,-62.5370979,200503249063670.4
1.4954e-06,-120.0,200476433061388.28
1.4956e-06,-64.1188291,200449624231077.84
1.4958e-06,-88.0558767,200422822569862.28
1.496e-06,-120.0,200396028074866.3
1.4962e-06,-64.4089448,200369240743216.16
1.4964e-06,-63.1104658,200342460572039.56
1.4966e-06,-120.0,200315687558465.84
1.4968e-06,-67.5465031,200288921699625.88
1.497e-06,-68.184917,200262162992651.97
1.4972e-06,-70.3737197,200235411434678.06
1.4974e-06,-120.0,200208667022839.6
1.4976e-06,-120.0,200181929754273.5
1.4978e-06,-63.0573471,200155199626118.28
1.498e-06,-120.0,200128476635514.0
1.4982e-06,-120.0,200101760779602.2
1.4984e-06,-59.4857797,200075052055525.9
1.4986e-06,-57.7960487,200048350460429.75
1.4988e-06,-62.4659588,200021655991459.84
1.499e-06,-66.3817917,199994968645763.84
1.4992e-06,-120.0,199968288420490.94
1.4994e-06,-120.0,199941615312791.78
1.4996e-06,-120.0,199914949319818.62
1.4998e-06,-120.0,199888290438725.16
1.5e-06,-71.3443698,199861638666666.66
1.5002e-06,-61.9116887,199834994000799.88
1.5004e-06,-120.0,199808356438283.12
1.5006e-06,-120.0,199781725976276.16
1.5008e-06,-120.0,199755102611940.28
1.501e-06,-73.8840739,199728486342438.38
1.5012e-06,-120.0,199701877164934.72
1.5014e-06,-62.5592785,199675275076595.2
1.5016e-06,-58.0245108,199648680074587.12
1.5018e-06,-120.0,199622092156079.38
1.502e-06,-120.0,199595511318242.34
1.5022e-06,-120.0,199568937558247.9
1.5024e-06,-61.2675729,199542370873269.44
1.5026e-06,-120.0,199515811260481.84
1.5028e-06,-61.6349286,199489258717061.47
1.503e-06,-120.0,199462713240186.28
1.5032e-06,-65.4503661,199436174827035.66
1.5034e-06,-56.5931603,199409643474790.47
1.5036e-06,-65.6171826,199383119180633.12
1.5038e-06,-120.0,199356601941747.6
1.504e-06,-120.0,199330091755319.16
1.5042e-06,-120.0,199303588618534.78
1.5044e-06,-120.0,199277092528582.84
1.5046e-06,-63.4482665,199250603482653.2
1.5048e-06,-60.3676346,199224121477937.28
1.505e-06,-120.0,199197646511627.9
1.5052e-06,-120.0,199171178580919.47
1.5054e-06,-73.682946,199144717683007.84
1.5056e-06,-120.0,199118263815090.3
1.5058e-06,-120.0,199091816974365.78
1.506e-06,-62.9967791,199065377158034.53
1.5062e-06,-63.2064658,199038944363298.34
1.5064e-06,-120.0,199012518587360.6
1.5066e-06,-120.0,198986099827426.0
1.5068e-06,-62.1280549,198959688080700.84
1.507e-06,-72.2008078,198933283344392.84
1.5072e-06,-120.0,198906885615711.25
1.5074e-06,-120.0,198880494891866.78
1.5076e-06,-120.0,198854111170071.62
1.5078e-06,-120.0,198827734447539.47
1.508e-06,-70.5077203,198801364721485.4
1.5082e-06,-120.0,198775001989126.1
1.5084e-06,-63.4448101,198748646247679.66
1.5086e-06,-120.0,198722297494365.62
1.5088e-06,-61.4570096,198695955726405.1
1.509e-06,-62.4044893,198669620941020.53
1.5092e-06,-120.0,198643293135435.97
1.5094e-06,-120.0,198616972306876.9
1.5096e-06,-120.0,198590658452570.22
1.5098e-06,-120.0,198564351569744.34
1.51e-06,-63.5432665,198538051655629.16
1.5102e-06,-120.0,198511758707455.97
1.5104e-06,-120.0,198485472722457.62
1.5106e-06,-61.3335738,198459193697868.4
1.5108e-06,-120.0,198432921630924.0
1.511e-06,-120.0,198406656518861.7
1.5112e-06,-67.2506002,198380398358920.06
1.5114e-06,-120.0,198354147148339.28
1.5116e-06,-77.2172392,198327902884360.94
1.5118e-06,-60.6157963,198301665564228.06
1.512e-06,-120.0,198275435185185.2
1.5122e-06,-120.0,198249211744478.25
1.5124e-06,-60.795025,198222995239354.7
1.5126e-06,-120.0,198196785667063.34
1.5128e-06,-63.6356852,198170583024854.6
1.513e-06,-120.0,198144387309980.2
1.5132e-06,-63.6945653,198118198519693.38
1.5134e-06,-120.0,198092016651248.84
1.5136e-06,-64.5683826,198065841701902.75
1.5138e-06,-72.6931792,198039673668912.66
1.514e-06,-120.0,198013512549537.66
1.5142e-06,-120.0,197987358341038.16
1.5144e-06,-120.0,197961211040676.16
1.5146e-06,-59.724553,197935070645715.03
1.5148e-06,-120.0,197908937153419.6
1.515e-06,-65.3360141,197882810561056.12
1.5152e-06,-60.3650112,197856690865892.3
1.5154e-06,-60.3109791,197830578065197.3
1.5156e-06,-61.6368521,197804472156241.75
1.5158e-06,-61.7948243,197778373136297.66
1.516e-06,-76.0842692,197752281002638.53
1.5162e-06,-65.1629312,197726195752539.25
1.5164e-06,-120.0,197700117383276.2
1.5166e-06,-65.6388769,197674045892127.12
1.5168e-06,-75.142484,197647981276371.3
1.517e-06,-120.0,197621923533289.38
1.5172e-06,-65.8059078,197595872660163.44
1.5174e-06,-61.626853,197569828654277.03
1.5176e-06,-71.1338373,197543791512915.12
1.5178e-06,-60.9803617,197517761233364.06
1.518e-06,-64.0285733,197491737812911.75
1.5182e-06,-120.0,197465721248847.34
1.5184e-06,-60.1004212,197439711538461.53
1.5186e-06,-68.3299185,197413708679046.5
1.5188e-06,-120.0,197387712667895.72
1.519e-06,-120.0,197361723502304.16
1.5192e-06,-61.3562808,197335741179568.2
1.5194e-06,-120.0,197309765696985.66
1.5196e-06,-63.516811,197283797051855.75
1.5198e-06,-59.8942359,197257835241479.12
1.52e-06,-81.4789936,197231880263157.88
1.5202e-06,-71.6013706,197205932114195.5
1.5204e-06,-65.3596934,197179990791896.84
1.5206e-06,-62.9563482,197154056293568.3
1.5208e-06,-120.0,197128128616517.62
1.521e-06,-120.0,197102207758053.94
1.5212e-06,-120.0,197076293715487.78
1.5214e-06,-67.4496095,197050386486131.2
1.5216e-06,-61.0110387,197024486067297.6
1.5218e-06,-120.0,196998592456301.75
1.522e-06,-61.0160387,196972705650459.9
1.5222e-06,-63.6038101,196946825647089.75
1.5224e-06,-66.0501257,196920952443510.25
1.5226e-06,-73.0978082,196895086037041.9
1.5228e-06,-120.0,196869226425006.56
1.523e-06,-61.0578112,196843373604727.5
1.5232e-06,-61.8554062,196817527573529.4
1.5234e-06,-120.0,196791688328738.34
1.5236e-06,-61.9318243,196765855867681.8
1.5238e-06,-120.0,196740030187688.7
1.524e-06,-120.0,196714211286089.25
1.5242e-06,-120.0,196688399160215.2
1.5244e-06,-67.717136,196662593807399.62
1.5246e-06,-120.0,196636795224977.03
1.5248e-06,-120.0,196611003410283.3
1.525e-06,-63.7535922,196585218360655.75
1.5252e-06,-72.264957,196559440073433.0
1.5254e-06,-120.0,196533668545955.16
1.5256e-06,-59.3201706,196507903775563.72
1.5258e-06,-61.6175624,196482145759601.5
1.526e-06,-60.4590213,196456394495412.84
1.5262e-06,-59.592097,196430649980343.3
1.5264e-06,-120.0,196404912211740.06
1.5266e-06,-120.0,196379181186951.4
1.5268e-06,-65.156439,196353456903327.22
1.527e-06,-70.1665344,196327739358218.75
1.5272e-06,-65.7838769,196302028548978.53
1.5274e-06,-120.0,196276324472960.6
1.5276e-06,-66.4585031,196250627127520.28
1.5278e-06,-61.2146948,196224936510014.4
1.528e-06,-120.0,196199252617801.03
1.5282e-06,-120.0,196173575448239.75
1.5284e-06,-63.4432428,196147904998691.44
1.5286e-06,-120.0,196122241266518.38
1.5288e-06,-58.6946197,196096584249084.25
1.529e-06,-60.7733422,196070933943754.06
1.5292e-06,-69.6536941,196045290347894.34
1.5294e-06,-120.0,196019653458872.78
1.5296e-06,-59.7244202,195994023274058.6
1.5298e-06,-61.8197324,195968399790822.34
1.53e-06,-56.590094,195942783006535.94
1.5302e-06,-64.1114099,195917172918572.75
1.5304e-06,-120.0,195891569524307.38
1.5306e-06,-63.20778,195865972821115.9
1.5308e-06,-58.8172483,195840382806375.75
1.531e-06,-120.0,195814799477465.72
1.5312e-06,-62.4655752,195789222831765.94
1.5314e-06,-120.0,195763652866657.94
1.5316e-06,-120.0,195738089579524.66
1.5318e-06,-120.0,195712532967750.34
1.532e-06,-120.0,195686983028720.62
1.5322e-06,-120.0,195661439759822.5
1.5324e-06,-120.0,195635903158444.28
1.5326e-06,-120.0,195610373221975.75
1.5328e-06,-58.41501,195584849947807.94
1.533e-06,-59.9073165,195559333333333.34
1.5332e-06,-62.1542002,195533823375945.75
1.5334e-06,-64.167572,195508320073040.3
1.5336e-06,-74.1440732,195482823422013.56
1.5338e-06,-57.5230539,195457333420263.4
1.534e-06,-120.0,195431850065189.03
1.5342e-06,-63.9202642,195406373354191.1
1.5344e-06,-120.0,195380903284671.53
1.5346e-06,-120.0,195355439854033.62
1.5348e-06,-69.3221113,195329983059682.06
1.535e-06,-120.0,195304532899022.8
1.5352e-06,-59.0987193,195279089369463.28
1.5354e-06,-120.0,195253652468412.16
1.5356e-06,-120.0,195228222193279.5
1.5358e-06,-120.0,195202798541476.75
1.536e-06,-62.03164,195177381510416.66
1.5362e-06,-120.0,195151971097513.34
1.5364e-06,-120.0,195126567300182.25
1.5366e-06,-62.3121334,195101170115840.16
1.5368e-06,-59.9157279,195075779541905.25
1.537e-06,-61.1473617,195050395575797.0
1.5372e-06,-65.1704611,195025018214936.25
1.5374e-06,-120.0,194999647456745.16
1.5376e-06,-63.7810087,194974283298647.25
1.5378e-06,-120.0,194948925738067.38
1.538e-06,-120.0,194923574772431.75
1.5382e-06,-62.3281334,194898230399167.88
1.5384e-06,-120.0,194872892615704.62
1.5386e-06,-120.0,194847561419472.25
1.5388e-06,-120.0,194822236807902.25
1.539e-06,-120.0,194796918778427.56
1.5392e-06,-120.0,194771607328482.3
1.5394e-06,-120.0,194746302455502.12
1.5396e-06,-69.1520174,194721004156923.88
1.5398e-06,-62.8176914,194695712430185.72
1.54e-06,-120.0,194670427272727.25
1.5402e-06,-60.2938485,194645148681989.34
1.5404e-06,-66.4609828,194619876655414.2
1.5406e-06,-60.0582091,194594611190445.28
1.5408e-06,-68.6230778,194569352284527.53
1.541e-06,-120.0,194544099935107.1
1.5412e-06,-62.285649,194518854139631.47
1.5414e-06,-69.3361149,194493614895549.5
1.5416e-06,-120.0,194468382200311.38
1.5418e-06,-64.9477234,194443156051368.53
1.542e-06,-66.6591184,194417936446173.8
1.5422e-06,-120.0,194392723382181.28
1.5424e-06,-120.0,194367516856846.47
1.5426e-06,-120.0,194342316867626.06
1.5428e-06,-120.0,194317123411978.22
1.543e-06,-120.0,194291936487362.28
1.5432e-06,-61.2738859,194266756091239.0
1.5434e-06,-60.8948838,194241582221070.38
1.5436e-06,-120.0,194216414874319.78
1.5438e-06,-120.0,194191254048451.88
1.544e-06,-120.0,194166099740932.66
1.5442e-06,-120.0,194140951949229.38
1.5444e-06,-120.0,194115810670810.7
1.5446e-06,-120.0,194090675903146.44
1.5448e-06,-71.9272419,194065547643707.9
1.545e-06,-120.0,194040425889967.62
1.5452e-06,-120.0,194015310639399.44
1.5454e-06,-61.4695534,193990201889478.44
1.5456e-06,-120.0,193965099637681.16
1.5458e-06,-62.2246884,193940003881485.3
1.546e-06,-120.0,193914914618369.97
1.5462e-06,-63.4198248,193889831845815.56
1.5464e-06,-120.0,193864755561303.7
1.5466e-06,-62.4211407,193839685762317.34
1.5468e-06,-120.0,193814622446340.84
1.547e-06,-60.6698206,193789565610859.72
1.5472e-06,-62.0134661,193764515253360.9
1.5474e-06,-120.0,193739471371332.56
1.5476e-06,-120.0,193714433962264.16
1.5478e-06,-67.8925044,193689403023646.47
1.548e-06,-64.508483,193664378552971.56
1.5482e-06,-120.0,193639360547732.84
1.5484e-06,-61.1138101,193614349005424.94
1.5486e-06,-70.9948179,193589343923543.84
1.5488e-06,-120.0,193564345299586.75
1.549e-06,-120.0,193539353131052.3
1.5492e-06,-120.0,193514367415440.25
1.5494e-06,-77.604597,193489388150251.72
1.5496e-06,-120.0,193464415332989.16
1.5498e-06,-120.0,193439448961156.28
1.55e-06,-120.0,193414489032258.06
1.5502e-06,-69.9870815,193389535543800.8
1.5504e-06,-67.8955037,193364588493292.06
1.5506e-06,-120.0,193339647878240.7
1.5508e-06,-63.6578105,193314713696156.8
1.551e-06,-64.4340914,193289785944551.9
1.5512e-06,-60.2628047,193264864620938.62
1.5514e-06,-120.0,193239949722830.97
1.5516e-06,-58.7204575,193215041247744.25
1.5518e-06,-63.6638101,193190139193195.0
1.552e-06,-120.0,193165243556701.03
1.5522e-06,-120.0,193140354335781.47
1.5524e-06,-67.6702281,193115471527956.72
1.5526e-06,-120.0,193090595130748.44
1.5528e-06,-120.0,193065725141679.56
1.553e-06,-61.4317397,193040861558274.3
1.5532e-06,-120.0,193016004378058.2
1.5534e-06,-71.8972036,192991153598558.0
1.5536e-06,-120.0,192966309217301.75
1.5538e-06,-62.6689439,192941471231818.75
1.554e-06,-66.1484089,192916639639639.62
1.5542e-06,-120.0,192891814438296.22
1.5544e-06,-71.892204,192866995625321.66
1.5546e-06,-66.1436728,192842183198250.38
1.5548e-06,-120.0,192817377154617.97
1.555e-06,-120.0,192792577491961.44
1.5552e-06,-120.0,192767784207818.94
1.5554e-06,-120.0,192742997299729.97
1.5556e-06,-120.0,192718216765235.28
1.5558e-06,-120.0,192693442601876.84
1.556e-06,-59.9462782,192668674807197.94
1.5562e-06,-58.8928285,192643913378743.1
1.5564e-06,-120.0,192619158314058.06
1.5566e-06,-120.0,192594409610689.97
1.5568e-06,-65.3909315,192569667266187.03
1.557e-06,-67.8045335,192544931278098.9
1.5572e-06,-64.3439486,192520201643976.34
1.5574e-06,-120.0,192495478361371.53
1.5576e-06,-64.4061379,192470761427837.72
1.5578e-06,-120.0,192446050840929.53
1.558e-06,-120.0,192421346598202.84
1.5582e-06,-120.0,192396648697214.75
1.5584e-06,-62.1791815,192371957135523.62
1.5586e-06,-120.0,192347271910689.1
1.5588e-06,-120.0,192322593020272.0
1.559e-06,-62.1506393,192297920461834.5
1.5592e-06,-62.7287406,192273254232939.97
1.5594e-06,-120.0,192248594331153.0
1.5596e-06,-120.0,192223940754039.5
1.5598e-06,-60.1823062,192199293499166.56
1.56e-06,-120.0,192174652564102.56
1.5602e-06,-64.6677407,192150017946417.12
1.5604e-06,-120.0,192125389643681.12
1.5606e-06,-81.6309875,192100767653466.62
1.5608e-06,-61.3861611,192076151973347.0
1.561e-06,-71.3733856,192051542600896.88
1.5612e-06,-120.0,192026939533692.03
1.5614e-06,-62.7109436,192002342769309.6
1.5616e-06,-64.5924833,191977752305327.88
1.5618e-06,-120.0,191953168139326.4
1.562e-06,-59.1294206,191928590268886.03
1.5622e-06,-120.0,191904018691588.78
1.5624e-06,-120.0,191879453405017.9
1.5626e-06,-61.932866,191854894406757.97
1.5628e-06,-120.0,191830341694394.66
1.563e-06,-69.8542455,191805795265515.06
1.5632e-06,-120.0,191781255117707.28
1.5634e-06,-120.0,191756721248560.84
1.5636e-06,-59.1492594,191732193655666.4
1.5638e-06,-120.0,191707672336615.94
1.564e-06,-63.3825808,191683157289002.56
1.5642e-06,-66.1926724,191658648510420.66
1.5644e-06,-61.9742907,191634145998465.88
1.5646e-06,-62.1421483,191609649750735.0
1.5648e-06,-120.0,191585159764826.16
1.565e-06,-120.0,191560676038338.66
1.5652e-06,-59.8704198,191536198568872.97
1.5654e-06,-74.5175028,191511727354030.9
1.5656e-06,-62.9621036,191487262391415.4
1.5658e-06,-120.0,191462803678630.75
1.566e-06,-120.0,191438351213282.25
1.5662e-06,-67.0619643,191413904992976.62
1.5664e-06,-61.4665173,191389465015321.75
1.5666e-06,-120.0,191365031277926.72
1.5668e-06,-120.0,191340603778401.84
1.567e-06,-120.0,191316182514358.66
1.5672e-06,-65.6580141,191291767483409.9
1.5674e-06,-68.1363576,191267358683169.56
1.5676e-06,-120.0,191242956111252.88
1.5678e-06,-120.0,191218559765276.2
1.568e-06,-120.0,191194169642857.12
1.5682e-06,-120.0,191169785741614.6
1.5684e-06,-67.0659643,191145408059168.56
1.5686e-06,-70.8247213,191121036593140.4
1.5688e-06,-60.5481089,191096671341152.47
1.569e-06,-120.0,191072312300828.56
1.5692e-06,-60.536759,191047959469793.53
1.5694e-06,-67.6273805,191023612845673.5
1.5696e-06,-120.0,190999272426095.8
1.5698e-06,-120.0,190974938208689.0
1.57e-06,-76.5831119,190950610191082.8
1.5702e-06,-62.5617016,190926288370908.16
1.5704e-06,-61.8435353,190901972745797.25
1.5706e-06,-64.5072267,190877663313383.4
1.5708e-06,-120.0,190853360071301.25
1.571e-06,-68.7308736,190829063017186.5
1.5712e-06,-72.316996,190804772148676.16
1.5714e-06,-69.2860892,190780487463408.44
1.5716e-06,-120.0,190756208959022.66
1.5718e-06,-65.8919783,190731936633159.44
1.572e-06,-61.7712429,190707670483460.56
1.5722e-06,-120.0,190683410507569.03
1.5724e-06,-120.0,190659156703128.97
1.5726e-06,-67.5148053,190634909067785.84
1.5728e-06,-120.0,190610667599186.16
1.573e-06,-70.5935736,190586432294977.75
1.5732e-06,-61.7484286,190562203152809.56
1.5734e-06,-67.0274279,190537980170331.75
1.5736e-06,-120.0,190513763345195.72
1.5738e-06,-120.0,190489552675054.0
1.574e-06,-86.8361488,190465348157560.34
1.5742e-06,-120.0,190441149790369.72
1.5744e-06,-66.4171193,190416957571138.22
1.5746e-06,-120.0,190392771497523.2
1.5748e-06,-120.0,190368591567183.16
1.575e-06,-63.2597234,190344417777777.78
1.5752e-06,-120.0,190320250126968.0
1.5754e-06,-67.1990515,190296088612415.9
1.5756e-06,-65.7957043,190271933231784.72
1.5758e-06,-62.8318884,190247783982738.94
1.576e-06,-120.0,190223640862944.16
1.5762e-06,-67.6473814,190199503870067.25
1.5764e-06,-64.9779794,190175373001776.2
1.5766e-06,-63.0400983,190151248255740.2
1.5768e-06,-120.0,190127129629629.62
1.577e-06,-61.9928663,190103017121116.03
1.5772e-06,-64.1157746,190078910727872.2
1.5774e-06,-70.4155783,190054810447571.97
1.5776e-06,-62.0888753,190030716277890.47
1.5778e-06,-120.0,190006628216504.0
1.578e-06,-120.0,189982546261090.0
1.5782e-06,-70.85972,189958470409327.1
1.5784e-06,-120.0,189934400658895.1
1.5786e-06,-65.1886011,189910337007474.97
1.5788e-06,-63.2200606,189886279452748.9
1.579e-06,-120.0,189862227992400.25
1.5792e-06,-59.6799138,189838182624113.47
1.5794e-06,-63.4355813,189814143345574.25
1.5796e-06,-120.0,189790110154469.47
1.5798e-06,-120.0,189766083048487.12
1.58e-06,-62.836888,189742062025316.47
1.5802e-06,-120.0,189718047082647.78
1.5804e-06,-120.0,189694038218172.62
1.5806e-06,-66.4098477,189670035429583.72
1.5808e-06,-71.3807165,189646038714574.9
1.581e-06,-64.8071339,189622048070841.25
1.5812e-06,-120.0,189598063496078.94
1.5814e-06,-81.6809725,189574084987985.3
1.5816e-06,-61.6363123,189550112544258.97
1.5818e-06,-120.0,189526146162599.56
1.582e-06,-120.0,189502185840707.97
1.5822e-06,-69.807248,189478231576286.2
1.5824e-06,-65.9834948,189454283367037.4
1.5826e-06,-64.3177793,189430341210665.97
1.5828e-06,-64.0575387,189406405104877.44
1.583e-06,-60.9007701,189382475047378.4
1.5832e-06,-66.9894084,189358551035876.72
1.5834e-06,-62.7579439,189334633068081.34
1.5836e-06,-120.0,189310721141702.47
1.5838e-06,-61.5809974,189286815254451.3
1.584e-06,-58.2789804,189262915404040.4
1.5842e-06,-71.3517498,189239021588183.3
1.5844e-06,-62.2826522,189215133804594.78
1.5846e-06,-120.0,189191252050990.78
1.5848e-06,-120.0,189167376325088.34
1.585e-06,-63.4844993,189143506624605.66
1.5852e-06,-120.0,189119642947262.16
1.5854e-06,-120.0,189095785290778.34
1.5856e-06,-120.0,189071933652875.9
1.5858e-06,-71.1131703,189048088031277.6
1.586e-06,-63.249086,189024248423707.44
1.5862e-06,-63.6095542,189000414827890.56
1.5864e-06,-120.0,188976587241553.22
1.5866e-06,-69.817248,188952765662422.78
1.5868e-06,-120.0,188928950088227.88
1.587e-06,-120.0,188905140516698.16
1.5872e-06,-61.6715077,188881336945564.5
1.5874e-06,-120.0,188857539372558.9
1.5876e-06,-120.0,188833747795414.47
1.5878e-06,-61.6615077,188809962211865.47
1.588e-06,-61.8132774,188786182619647.34
1.5882e-06,-120.0,188762409016496.66
1.5884e-06,-60.5295274,188738641400151.1
1.5886e-06,-60.2065589,188714879768349.5
1.5888e-06,-78.0449036,188691124118831.84
1.589e-06,-64.4279481,188667374449339.22
1.5892e-06,-64.9709807,188643630757613.9
1.5894e-06,-120.0,188619893041399.28
1.5896e-06,-73.5074961,188596161298439.88
1.5898e-06,-120.0,188572435526481.3
1.59e-06,-59.0814284,188548715723270.44
1.5902e-06,-61.4900164,188525001886555.16
1.5904e-06,-120.0,188501294014084.5
1.5906e-06,-120.0,188477592103608.7
1.5908e-06,-62.903257,188453896152879.03
1.591e-06,-120.0,188430206159648.0
1.5912e-06,-62.5329656,188406522121669.2
1.5914e-06,-120.0,188382844036697.25
1.5916e-06,-120.0,188359171902488.06
1.5918e-06,-63.3330324,188335505716798.6
1.592e-06,-62.1761599,188311845477386.94
